0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
-0.042160,-0.060602,0.240362,-0.028199,-0.095743,-0.003235,0.086835,0.216215,0.000079,0.010202,-0.138367,0.043997,-0.092680,-0.006496,-0.058380,0.247268,-0.121682,-0.146543,0.006041,-0.048654,0.175004,-0.021727,0.101093,0.117069,-0.096140,0.009007,0.150330,-0.018778,-0.016289,0.081031,0.144058,0.180718,-0.025506,0.001421,-0.030286,0.171193,0.156219,-0.082203,0.045474,-0.059187,0.062704,0.055159,0.116362,-0.073350,-0.118212,0.186990,-0.044904,-0.011111,-0.081628,-0.044693,0.147931,0.163919,0.019088,-0.080098,0.042953,-0.108178,0.136990,0.010800,-0.005501,0.105252,-0.190648,0.034901,-0.090949,0.072063
-0.019523,0.030819,-0.034077,0.021207,-0.034970,-0.038089,0.169263,-0.021368,0.222344,-0.297951,-0.015118,-0.012820,-0.156435,-0.074106,0.030538,0.060696,-0.054813,-0.097255,-0.096436,-0.046686,-0.107141,0.004292,0.086350,0.088798,-0.032397,0.074602,0.060052,-0.004110,-0.144300,0.045354,-0.059903,0.058200,-0.028473,0.208187,-0.095754,0.027490,-0.170994,-0.106997,-0.056531,0.073024,0.135482,-0.168638,0.048099,0.049527,-0.071272,0.190385,0.005389,-0.093021,0.040816,-0.222583,0.159320,-0.031383,0.152146,0.001076,0.116242,0.036010,0.048831,0.126911,0.014014,0.079417,0.157073,-0.007705,-0.039109,0.078784
-0.029381,0.176877,-0.015481,0.131981,0.157333,0.163377,0.021862,0.151604,-0.045734,0.008206,0.012406,-0.013944,-0.012503,-0.112310,0.154202,0.045232,-0.119989,0.129327,-0.043201,-0.036313,0.002958,-0.046681,-0.080003,-0.083219,0.099313,-0.046621,0.057537,-0.104549,0.004599,-0.050778,0.008733,0.097092,-0.197847,0.046210,-0.050704,0.281579,-0.107555,0.152593,0.036160,-0.161720,-0.225194,-0.132409,-0.142904,0.119081,-0.025859,0.068064,0.161728,0.095699,0.022810,-0.029161,-0.036561,0.015190,-0.031041,0.001145,0.040647,-0.147129,-0.055878,-0.102408,-0.048656,-0.001855,-0.050634,0.242804,0.115664,0.083290
0.034765,0.041729,-0.239256,0.133321,0.042973,0.213792,-0.044021,-0.100945,-0.085723,-0.003288,-0.066674,-0.183581,0.071770,-0.054677,0.009952,0.110877,0.140156,-0.107021,0.092467,-0.072581,-0.263775,0.038299,-0.097562,-0.047706,0.101983,-0.058288,-0.093062,-0.077266,0.094626,0.057199,0.090335,0.025687,-0.151321,0.005733,0.158220,-0.188163,0.057020,0.011990,0.093968,0.112962,-0.123027,0.101522,0.120092,-0.029569,-0.093763,-0.025003,0.041349,0.036244,-0.037911,-0.076953,-0.023578,0.009392,-0.095455,-0.035375,-0.025985,-0.057456,-0.096094,0.136450,-0.164370,-0.096985,-0.156754,0.147815,-0.100199,-0.108099
0.127726,-0.079073,-0.260599,0.200229,0.054486,-0.017141,-0.186622,-0.050971,-0.152478,0.009190,0.014417,-0.094520,0.089290,-0.054715,0.129454,0.146497,0.009908,-0.016381,-0.163626,-0.044140,-0.008294,-0.005841,-0.040325,0.019781,-0.020747,-0.018915,-0.063461,-0.066110,0.073035,-0.102076,0.174958,0.168445,-0.155659,-0.216189,-0.107259,-0.058985,-0.002574,-0.040887,-0.102534,0.067968,0.076794,-0.033556,0.084229,0.069661,-0.153786,0.070715,0.005112,0.220180,0.137815,-0.039503,0.011095,-0.081609,-0.012046,-0.099307,0.221978,0.032883,-0.092687,-0.060005,0.043200,-0.000883,-0.091697,0.057987,0.040032,-0.064046
0.028610,0.152090,-0.049803,0.015045,-0.297993,0.036689,0.041218,-0.079331,-0.066966,0.127907,-0.099674,-0.055996,0.041379,-0.105956,0.091491,0.045610,-0.023122,0.089535,0.095826,-0.119654,-0.124634,0.167564,0.064395,0.010339,0.050147,-0.153322,-0.013681,0.026130,0.027563,0.034819,0.050195,0.033482,0.175576,0.074036,-0.082380,0.089145,0.114460,0.071651,-0.182692,0.134315,0.080423,-0.138297,-0.066778,-0.003299,-0.017169,-0.129355,-0.091970,-0.103606,0.161041,-0.053730,-0.076608,-0.065377,-0.110609,0.041734,-0.022524,0.091865,-0.029127,0.110835,0.011867,-0.042570,-0.208439,0.006149,0.041894,-0.084908
-0.124877,0.018099,-0.149097,-0.038398,0.085789,-0.004462,-0.001788,0.012031,0.169514,-0.113558,-0.039273,0.304568,-0.021151,0.069015,-0.132498,-0.062984,-0.095428,0.066580,-0.155830,-0.134997,0.004221,0.255206,0.185268,0.189878,0.007643,0.054364,-0.216957,0.125088,0.100645,-0.077817,0.079467,-0.052660,-0.121571,0.028845,0.108057,-0.039442,-0.179034,-0.078643,-0.013344,-0.055650,-0.073789,0.186327,-0.033465,-0.012408,-0.156862,0.020783,-0.060930,-0.015480,0.047182,-0.000618,-0.096036,0.060332,0.147103,0.135115,0.174293,-0.042954,0.014775,0.122045,-0.173841,0.048524,-0.202724,-0.064726,-0.028171,-0.090193
0.137571,-0.059737,-0.091838,0.033842,0.051879,-0.150424,0.157259,-0.184513,0.140787,0.031600,0.003220,-0.062416,-0.099484,0.061285,-0.026566,-0.018580,0.188665,0.039586,0.101198,-0.050244,-0.050981,0.008235,-0.122549,-0.146453,-0.069726,-0.007098,0.020767,0.040774,-0.104641,-0.116071,0.132612,0.099711,-0.070815,0.038554,-0.148719,0.005600,0.193584,-0.046618,0.045041,0.005976,-0.021710,0.131886,0.030074,0.180573,0.134927,0.035502,-0.141155,-0.063045,-0.074447,0.054187,0.079901,-0.054005,-0.035874,-0.141932,0.135081,-0.036495,0.006667,-0.215221,0.009625,-0.038025,-0.113149,-0.090883,-0.153167,0.026142
0.019358,-0.145602,-0.034566,0.052455,-0.059298,0.279429,0.114459,0.127052,-0.134103,0.099741,-0.019433,0.152681,-0.219258,-0.181010,-0.082630,0.032058,0.023066,-0.121449,0.076355,0.043867,-0.045465,-0.029456,-0.023409,-0.150433,0.101864,-0.122494,0.142162,0.028175,0.117208,-0.005899,0.150555,0.084373,-0.031053,-0.007274,0.080247,0.114418,0.056888,-0.050486,0.135338,0.052401,0.158964,-0.009226,-0.028065,-0.036936,0.024807,-0.001460,0.047550,-0.071087,0.056528,-0.072013,-0.098797,-0.032692,0.123350,-0.133593,0.221924,0.098162,-0.140861,-0.074729,0.000274,-0.115131,0.027016,0.102344,0.043061,-0.150378
-0.057612,-0.073328,-0.067943,-0.098646,-0.055378,-0.104205,0.099322,-0.169048,-0.018616,0.008363,0.012705,0.141918,0.023396,-0.092017,0.051714,0.175726,-0.006658,0.011518,-0.010311,-0.182944,-0.015623,0.007373,-0.196562,-0.128041,-0.014462,0.005948,-0.049200,-0.154232,0.228585,0.151365,0.066220,-0.063922,0.095479,0.037193,-0.174028,0.167695,0.024794,0.055939,0.205020,0.106670,0.060080,-0.049322,0.208567,0.173884,0.040156,0.147315,-0.018526,-0.118080,-0.094647,0.007688,-0.006406,0.010690,0.109125,0.044080,0.056702,-0.026306,0.110397,-0.112570,-0.065924,-0.030274,-0.052932,0.020105,0.199415,-0.019211
0.022253,-0.109442,-0.006020,0.089897,0.125224,-0.019754,-0.015033,-0.163188,0.111583,-0.260859,0.002964,-0.078542,-0.110757,-0.128087,-0.016520,-0.016890,0.060104,0.080947,0.135364,0.185512,0.113837,-0.078808,0.001013,0.182842,0.096270,-0.109761,0.124725,-0.072380,0.097000,0.126347,0.036710,0.263069,-0.022004,0.000108,0.046967,0.109200,0.055903,0.055228,-0.031145,0.143970,0.076079,0.160308,-0.073704,-0.055552,0.036318,-0.028071,-0.029931,0.027558,0.049883,-0.107591,0.181313,0.000827,0.110185,0.009311,0.089578,-0.133367,-0.044450,0.076748,0.141766,0.141846,0.141155,0.111149,0.136744,-0.190701
0.058043,-0.001579,0.061894,-0.121808,0.027200,0.238210,-0.165364,0.115039,-0.053398,0.025095,-0.061241,-0.028909,0.027413,0.090004,-0.140263,-0.068603,0.015500,0.199080,0.068552,0.028026,-0.196727,-0.021769,0.113482,0.056750,0.128300,-0.013813,-0.156281,0.034451,-0.078531,-0.128456,0.142198,0.141329,0.041775,0.163463,-0.002761,-0.182706,-0.005267,-0.044747,0.095588,0.047229,0.155218,0.039928,-0.085238,0.061098,0.032543,-0.037263,-0.090397,0.044943,0.178274,-0.228583,-0.042075,-0.000345,0.109432,0.074453,-0.139506,0.096582,-0.018122,-0.021423,0.190456,0.069046,-0.043918,0.015743,-0.072263,0.029383
-0.049825,-0.169670,0.099813,-0.107434,-0.089390,0.007112,0.031502,-0.012908,0.281098,0.007338,0.013616,-0.056948,-0.024030,-0.034009,0.055387,-0.146294,-0.163010,0.213384,0.002415,-0.001495,-0.115929,0.021312,-0.089561,-0.011229,0.142956,0.043639,0.002042,0.138482,-0.053798,-0.014892,-0.178964,-0.238101,0.048680,-0.023450,0.011070,-0.013933,-0.020123,0.057790,0.083318,0.091877,-0.020426,-0.087971,0.025486,0.151240,-0.109666,0.033789,0.019225,-0.060781,-0.017367,-0.063306,-0.168611,-0.090576,-0.151607,0.018356,0.036835,0.118349,0.015662,-0.122198,-0.010464,0.058476,-0.035086,-0.176741,-0.005579,0.090078
0.211923,0.135266,-0.209722,0.084846,0.062643,0.083552,-0.080724,-0.027528,0.068161,-0.068433,0.125717,0.137900,0.042472,-0.035059,-0.048769,-0.154718,0.071107,0.075086,-0.056435,0.048464,-0.053477,-0.015933,-0.003938,-0.098317,-0.002671,-0.031673,0.153956,-0.165597,0.093194,-0.093824,-0.167959,0.133894,0.097337,-0.030271,-0.037842,-0.000191,-0.021855,0.002199,0.092238,-0.065165,-0.046280,0.178073,0.209216,-0.054285,0.074947,0.030325,0.009567,0.122676,0.097265,0.083539,-0.030725,-0.002253,0.020900,0.051074,-0.064026,-0.027517,-0.069541,0.110802,-0.005630,0.021703,-0.094495,-0.049333,0.160121,-0.147397
0.034785,0.153200,0.157329,-0.124795,-0.038293,-0.040316,0.135607,0.201210,-0.159106,-0.023644,-0.025688,0.024452,-0.032508,0.000159,0.016833,0.075249,-0.037809,0.066798,-0.011984,-0.035038,-0.035645,-0.000571,0.038468,-0.229817,-0.275634,-0.092857,0.133261,0.076334,0.102048,0.110396,0.039478,-0.043110,-0.148023,-0.086994,-0.062192,0.051443,-0.003290,-0.007534,-0.014610,-0.022581,-0.154170,-0.126352,-0.087941,0.010782,-0.160687,-0.139173,-0.102334,0.123995,0.021738,0.000867,-0.165789,-0.030539,-0.042028,-0.200790,-0.000248,-0.012192,0.020966,0.015526,0.045535,0.161592,-0.181780,-0.152439,0.172638,-0.062910
-0.126785,0.095782,-0.030108,-0.045114,-0.093049,0.199729,-0.275517,-0.012079,-0.001309,0.168118,-0.014132,0.021245,-0.039244,-0.061948,0.214174,-0.114998,0.073653,0.015491,0.107516,0.010669,0.057202,-0.123918,-0.147972,-0.005794,0.066789,-0.071548,-0.037241,0.059994,-0.042377,0.015599,0.089008,0.000868,0.127871,-0.079944,-0.005021,0.057442,0.005860,-0.076871,-0.107596,0.060054,-0.149323,-0.080632,-0.056429,-0.159669,-0.043528,0.010198,0.171365,-0.070852,0.049197,-0.083676,-0.140814,-0.170815,-0.052660,-0.021941,0.084375,-0.014959,0.003112,-0.048059,-0.140501,0.100523,0.012878,0.011824,0.052492,0.059899
-0.111572,0.171230,0.028313,0.072176,0.072406,-0.177728,0.136956,-0.080214,-0.105576,-0.150932,0.136573,0.017535,0.036992,0.023595,-0.114625,0.016918,0.026535,0.197467,-0.171800,-0.058954,-0.060296,-0.139069,-0.034312,0.220894,-0.117443,0.173007,-0.088596,0.123129,-0.138650,0.000002,-0.114184,-0.108179,-0.079161,-0.029620,-0.059152,-0.262827,-0.134161,0.001603,-0.098876,0.121034,0.155248,-0.012864,-0.080884,0.035707,-0.053630,-0.086565,-0.052353,0.110380,-0.107024,0.249786,0.142455,0.100825,-0.058052,0.043163,-0.091831,0.093565,0.042264,0.057056,-0.055488,0.106257,0.186447,0.165504,0.149607,-0.078126
-0.044348,0.165063,0.120040,0.002366,0.077374,0.061976,0.242157,0.054478,-0.155141,0.022054,0.015150,0.039068,-0.056736,0.199561,0.262743,-0.071786,-0.038921,-0.055429,0.018510,0.080048,0.048604,0.180533,-0.021055,0.107804,0.124156,0.019525,-0.032767,-0.029517,0.102701,-0.121595,0.050534,0.125798,0.029499,0.117782,0.057862,0.122039,-0.038514,-0.000167,-0.005415,-0.012370,-0.079588,0.040397,0.010900,-0.123626,-0.130797,-0.173822,-0.000895,-0.003530,-0.073890,0.087275,-0.131656,0.096846,0.066469,0.018948,-0.014490,0.030288,0.042605,0.003846,0.073706,-0.064456,0.052127,0.005455,0.075241,0.130908
-0.055062,0.007392,-0.179224,0.051624,-0.048493,-0.039347,-0.045947,0.008819,-0.031953,-0.006286,0.051951,0.018187,0.036098,-0.051277,-0.108784,0.075714,0.083213,-0.020897,0.027604,0.014748,-0.088306,0.034398,-0.038004,0.026427,-0.248486,0.135070,-0.009590,-0.018314,0.084161,0.000525,0.057332,-0.111485,0.088582,0.143266,-0.057468,0.098214,0.076185,0.051304,0.089264,-0.004715,0.071061,0.012079,0.101344,-0.149101,0.047365,-0.042739,-0.135075,0.049860,0.106506,0.060183,0.016580,-0.022041,0.015879,-0.066285,0.033444,-0.129592,-0.062870,-0.032545,-0.136661,-0.019905,0.215039,0.030179,-0.127208,0.118419
0.078043,0.067804,0.075223,-0.080074,0.059896,0.080909,0.072689,0.040747,-0.109775,-0.132696,0.066375,0.045558,-0.054208,-0.096641,-0.095399,-0.029658,-0.020827,-0.052483,-0.065569,0.099143,0.094936,-0.049783,-0.047593,-0.009282,-0.093451,0.028040,0.164085,-0.115651,-0.003043,-0.118682,-0.036181,-0.146124,0.047187,0.025708,-0.064080,-0.084578,0.078703,-0.159385,-0.119035,-0.261057,0.172185,0.201273,0.018152,-0.055018,0.257752,0.017443,-0.115765,0.033511,0.002175,0.006825,-0.052124,-0.009926,0.051678,-0.156459,-0.098710,-0.000963,0.092820,-0.033665,-0.009725,-0.038971,-0.100191,0.096939,-0.080873,-0.053469
-0.018622,-0.183473,-0.089997,-0.108026,0.035030,0.038206,0.055598,0.069535,0.063417,0.065093,-0.112460,-0.026793,-0.059167,-0.054374,0.214564,-0.070474,0.020341,-0.023081,-0.092704,-0.097246,-0.134473,-0.125927,0.111700,-0.047391,0.015993,-0.021505,-0.089763,-0.131199,0.029013,0.008014,-0.099376,-0.121025,0.055807,0.087019,0.120112,-0.023105,-0.047607,-0.086646,0.013311,0.118581,-0.187872,-0.002855,-0.096087,-0.091319,0.060042,-0.039698,-0.033431,-0.035248,-0.120162,-0.089010,0.102923,0.013215,0.166957,0.007985,0.092517,0.035924,-0.005743,0.115045,0.085445,0.057078,-0.016356,0.039950,0.089040,0.044832
-0.145931,-0.101408,-0.169832,-0.075981,0.064238,0.021761,0.014634,0.097136,0.111394,-0.003669,0.005343,-0.239813,0.097062,-0.010639,0.080523,-0.093815,0.182125,0.084162,0.045405,0.051774,0.126565,0.094613,-0.028372,0.107634,-0.018954,-0.030852,0.243578,-0.180184,-0.124474,0.163219,-0.010404,0.009767,-0.182801,-0.089890,0.008560,-0.215692,-0.034746,0.203344,0.045685,0.095869,-0.098570,-0.168539,0.072844,0.063118,0.097824,-0.010269,0.073104,0.088656,-0.007312,0.074747,-0.047162,0.035078,-0.024422,-0.151039,-0.027211,-0.002973,0.038190,-0.014703,0.044602,-0.075413,0.119038,0.114378,-0.126334,-0.025695
0.106755,0.021616,-0.061114,0.079123,0.089749,0.033661,0.108867,-0.113232,-0.092034,-0.002806,0.103666,-0.106975,0.140880,0.085566,-0.114025,-0.014612,-0.039064,-0.083689,-0.125065,0.161792,-0.147936,-0.041513,0.221519,0.048920,-0.006620,0.196285,-0.031326,0.061443,-0.029111,-0.062554,0.006997,-0.105283,-0.162683,0.021305,-0.037395,-0.064961,-0.001843,-0.099220,-0.070280,-0.102199,-0.010613,-0.085537,0.012724,-0.019339,0.075722,-0.048029,0.021873,0.185550,0.050790,0.138380,0.038064,0.009338,0.165657,0.024859,-0.005620,-0.013920,-0.137734,0.037302,-0.008698,-0.096713,0.077192,-0.254284,0.030376,-0.072009
-0.119866,-0.001423,0.067861,-0.194942,-0.023329,0.123389,-0.060742,0.068095,0.108714,-0.071881,-0.106612,-0.191128,-0.014267,-0.020407,0.110138,0.143725,0.046665,-0.028742,0.099019,-0.073261,-0.023267,0.118938,0.046119,-0.059458,0.125136,0.283961,0.003940,-0.070657,0.065580,-0.022194,-0.022066,-0.140465,0.030803,0.070247,0.046563,0.067386,-0.074289,0.025850,0.162776,0.040910,-0.069302,0.057663,0.027031,0.022157,-0.065713,0.066435,-0.111718,0.168485,-0.072885,0.101754,0.087563,-0.151196,0.111694,-0.003218,0.012511,0.151388,0.115659,0.041581,0.059151,0.136481,-0.016000,0.099318,-0.131953,-0.112519
-0.018378,-0.071492,-0.097973,-0.150863,-0.020966,0.119569,-0.031181,0.014531,-0.086120,-0.049874,0.050785,-0.012496,0.139621,-0.165034,0.121120,-0.102237,-0.039280,0.050914,-0.017178,0.046015,-0.047131,0.234056,-0.027890,0.047600,0.033671,0.006217,0.109144,-0.023457,0.020565,0.130855,-0.240650,-0.023288,-0.004686,-0.078244,-0.121134,-0.062565,-0.037957,0.132213,0.102896,-0.060190,0.010288,0.017111,-0.061009,0.142287,0.029732,0.009806,-0.068321,-0.037540,0.016901,0.007095,-0.034986,-0.040267,0.057951,-0.082643,0.064532,-0.012047,-0.219236,0.084089,0.174944,0.035913,-0.036547,-0.060475,0.055048,-0.100202
0.189326,-0.017821,0.046142,0.082432,0.129290,0.094979,0.061830,-0.145630,-0.162950,0.032142,0.031328,-0.016395,-0.082478,0.084465,-0.055771,-0.041731,-0.070160,-0.117298,0.101955,0.016990,-0.224695,-0.019844,0.095220,0.081498,-0.007941,-0.152497,-0.140474,0.017539,-0.105395,-0.215343,-0.034647,-0.032928,0.048993,-0.235622,0.100116,0.118444,-0.130127,-0.077413,-0.018887,-0.191593,-0.001804,-0.074147,-0.115408,-0.059334,0.158720,0.019225,-0.017851,0.022961,0.062727,0.092511,0.031930,0.036206,-0.103116,0.114246,0.066621,0.037772,0.051277,-0.092611,0.090247,0.056966,-0.068252,-0.009578,-0.235136,0.109874
-0.150955,-0.091387,0.016706,-0.152912,0.155082,0.076781,-0.000503,0.058722,-0.080253,-0.054780,-0.004737,-0.026625,-0.139177,0.123066,0.083265,-0.001101,0.085900,-0.005070,0.112747,-0.136682,-0.152729,0.251142,0.022854,-0.023898,0.090045,0.026651,-0.182126,-0.031921,0.060559,0.001129,0.105891,-0.043528,-0.055049,-0.028578,-0.004846,0.030604,-0.169660,-0.071455,0.115447,-0.053203,0.194237,0.088447,0.066797,0.030075,0.090722,-0.132433,-0.071198,0.021062,-0.057815,-0.126499,-0.034934,-0.057071,0.087563,0.084256,-0.062184,0.070094,0.048230,-0.157758,-0.060996,0.039789,0.014634,0.089235,-0.108335,0.142315
-0.059756,-0.091088,0.157412,0.132754,-0.076877,-0.085174,-0.127857,0.042874,-0.085182,0.065649,-0.171740,-0.224616,0.018194,0.124977,0.000772,0.086350,0.117204,0.044660,0.001809,0.022319,0.006881,0.105612,0.001245,0.110083,-0.064893,-0.030709,-0.028380,-0.005040,0.083979,0.033439,0.098023,0.043815,-0.124938,-0.157876,-0.051948,-0.045786,0.039034,0.026638,0.055100,-0.047747,-0.064266,0.113379,0.076083,0.153137,0.139654,0.056440,-0.035637,0.117113,-0.165864,-0.017571,-0.006097,-0.051908,-0.026631,-0.050654,0.032937,-0.017901,-0.033417,0.029865,-0.064713,0.178548,-0.134754,-0.004972,-0.047306,0.068159
-0.174378,0.029933,0.114355,-0.030491,-0.024037,0.026410,0.007685,-0.117456,-0.099710,-0.137187,0.266012,0.079131,-0.003017,-0.099733,-0.039611,0.061922,0.073363,0.045594,0.160510,-0.041129,0.085907,-0.054303,0.006892,0.014189,-0.127964,-0.033783,0.053716,0.191358,-0.025743,0.181283,-0.106392,-0.132706,0.037142,-0.098678,-0.045260,-0.068855,0.033222,-0.020375,-0.012917,-0.026268,-0.040259,0.097007,-0.104939,-0.111990,0.117791,-0.067503,-0.094338,-0.088681,-0.049201,-0.017238,0.174185,-0.068562,0.168335,0.053428,-0.150330,0.003224,0.004746,-0.104491,0.039752,0.186210,0.128574,-0.133758,0.094924,0.085218
0.040273,-0.110217,0.014195,-0.101387,0.043591,0.085520,-0.011288,-0.015234,-0.252929,0.099409,-0.152526,0.032660,0.047646,0.298995,0.008670,0.006682,0.148794,-0.017366,-0.081100,-0.050502,0.035496,-0.204073,0.125565,0.020263,-0.019039,0.053909,0.187389,-0.134536,0.054201,-0.227380,-0.073779,0.078032,-0.086143,0.001667,0.042356,0.076618,-0.182105,0.117093,-0.177805,-0.082545,-0.130798,-0.013587,0.061054,-0.012487,-0.156382,-0.063741,-0.008494,0.152342,-0.021598,0.131392,-0.025549,0.096707,-0.027097,-0.037159,0.069887,-0.044759,-0.016341,-0.159328,-0.176500,0.076442,-0.018223,0.069622,0.010149,0.264301
0.015231,-0.091610,0.129639,0.059077,0.103949,0.025502,-0.002377,-0.088350,-0.093031,0.100578,0.083381,0.106261,0.101176,0.012657,-0.077201,0.117121,-0.069243,0.031933,0.005602,-0.060689,-0.072150,0.041093,0.061203,0.035571,0.027529,0.072677,0.098659,-0.132998,-0.204806,0.012476,0.118586,-0.105168,-0.117683,-0.053195,0.284216,-0.124686,-0.005763,-0.086477,-0.023874,0.053162,-0.079156,0.053326,0.023944,-0.049267,0.277906,-0.009410,0.024966,0.142665,-0.024727,-0.089206,0.158489,-0.198821,-0.081917,-0.026468,-0.216458,-0.134036,0.105302,-0.141728,-0.037441,-0.054893,0.251261,0.136591,0.142653,-0.180165
0.005877,0.048285,0.130700,-0.059437,-0.160651,0.154968,0.065472,-0.025926,0.129172,-0.121665,-0.063403,0.047144,0.076468,-0.117113,-0.006491,-0.069324,0.048009,-0.082593,0.109624,-0.074246,0.084482,-0.076939,0.154890,0.120550,0.081452,-0.101321,-0.054077,0.157534,0.041226,-0.152900,0.020934,0.039082,0.017874,0.161873,0.019157,0.083786,0.110766,-0.083386,-0.111904,-0.158142,-0.015221,-0.100540,-0.105804,0.011401,0.018707,0.017987,-0.217039,-0.175519,0.033285,-0.001983,0.163032,-0.140593,0.123037,0.073500,0.106792,0.049252,-0.196524,-0.036849,0.213071,0.132581,0.110865,0.142207,0.014966,0.045972
-0.060372,0.018366,0.027927,0.090076,-0.068669,-0.118600,-0.040792,0.103572,-0.001545,-0.144756,-0.036142,0.021660,0.036953,-0.015819,-0.037133,-0.031506,-0.050590,0.133257,-0.019243,-0.080674,-0.015474,-0.065627,-0.004297,0.010035,0.033043,0.013287,0.010751,-0.035503,-0.156236,0.027644,-0.025299,0.138754,-0.045033,-0.097532,-0.048521,-0.054896,-0.019640,-0.009257,0.012085,-0.017089,-0.012615,-0.027721,-0.000046,-0.003934,0.072059,0.013418,-0.013431,0.080659,0.034463,0.014515,0.132289,-0.141438,0.016882,0.050839,0.018622,-0.074110,0.071440,-0.096007,-0.045662,0.037918,0.073222,-0.071329,-0.114910,-0.039167
0.025590,-0.050783,0.268566,-0.116436,0.109964,-0.068711,0.059313,-0.034842,-0.073966,-0.028668,-0.111797,0.048857,-0.139607,0.037245,0.265332,-0.131478,-0.120573,-0.029472,0.204748,-0.034284,0.047112,-0.134896,0.032176,0.044822,-0.031583,-0.025719,-0.255259,-0.192415,-0.142411,0.101776,-0.024111,-0.044193,0.155199,0.040257,-0.083768,-0.115288,0.137654,0.029012,-0.027493,-0.138979,0.006966,0.036353,-0.001679,0.176406,-0.027016,0.029341,0.016493,0.097984,0.058083,0.085353,0.069581,0.051847,-0.114190,-0.134537,0.052745,-0.168141,0.034507,-0.006410,-0.090814,0.033538,-0.071906,-0.054240,0.021385,-0.158388
-0.073797,0.031310,-0.075058,-0.005214,-0.158546,-0.161508,0.149638,0.018126,0.236804,0.068488,0.017565,0.077219,0.015929,0.127828,0.153472,-0.024786,-0.020874,-0.051446,-0.053123,0.036575,-0.289229,0.069378,0.034984,-0.106947,0.102099,-0.025986,0.022134,-0.045646,-0.005784,0.043263,0.128921,0.076852,-0.123778,0.006341,0.039306,-0.124959,-0.018135,0.222336,-0.000148,-0.056565,0.086604,-0.075326,0.216932,-0.009709,-0.110118,0.315949,-0.052112,0.012729,-0.121539,-0.020888,0.144158,0.084543,-0.136716,0.100870,-0.150312,-0.013371,-0.052979,-0.063023,-0.093366,0.040030,0.029289,-0.012082,-0.150569,0.055382
-0.102921,-0.110468,-0.031413,0.070606,0.042616,-0.181686,0.027026,-0.033016,0.096403,-0.050551,-0.061712,0.137255,-0.066686,-0.134005,0.198882,0.011071,-0.042534,-0.103712,0.009848,-0.032329,-0.004434,-0.094217,0.135063,0.217183,0.053921,-0.073678,0.079930,-0.073290,-0.023301,-0.103032,0.099328,0.118588,-0.006651,0.050213,0.039842,0.042756,0.032942,-0.022674,-0.029552,0.218885,0.128807,-0.202914,-0.073057,-0.205313,-0.093229,0.049937,0.092499,0.007177,0.165566,0.057271,-0.007799,0.028950,-0.110885,0.094725,-0.054605,-0.010263,0.007834,0.050584,0.018796,0.077332,0.161563,-0.299772,-0.114925,-0.043737
-0.009925,0.033569,-0.001195,-0.022739,-0.102483,-0.033055,0.014433,-0.098045,-0.129078,-0.031966,0.163577,-0.066478,-0.076094,0.004694,-0.077074,-0.024535,0.009742,0.083547,-0.133106,-0.058583,-0.009666,-0.049278,0.039461,-0.077566,0.094530,-0.016613,-0.044344,0.048008,-0.037707,0.143648,-0.075579,-0.041821,-0.201347,0.123084,-0.140570,0.072254,-0.027625,-0.006171,0.234099,-0.127713,0.001369,-0.019934,-0.009463,-0.070388,-0.121132,0.090790,0.084506,0.064689,-0.096938,-0.020858,-0.080089,0.113491,-0.252072,-0.130393,-0.095004,-0.086148,-0.008920,-0.133384,0.083155,0.139695,0.017649,-0.090304,0.008263,0.147602
0.060570,0.078686,0.150901,0.071072,-0.018068,-0.016879,0.005804,-0.148424,-0.074579,-0.073576,0.124453,-0.086908,-0.081978,0.036519,-0.013133,0.019671,-0.090076,0.067551,0.004949,0.043651,-0.286235,0.023245,0.037588,0.004866,0.117410,0.033420,-0.082078,-0.123839,-0.118983,0.035815,0.030712,0.163395,-0.025633,0.131625,0.182030,0.067565,0.140886,0.110238,-0.027230,-0.007603,-0.102655,-0.013065,0.081921,-0.037889,0.054824,-0.261207,0.171253,-0.048461,0.027885,-0.133609,-0.020680,0.010059,-0.020798,0.192696,0.146522,-0.021166,0.035961,0.167502,0.064943,-0.104706,0.138981,-0.070747,0.113708,-0.034242
0.168086,-0.229876,-0.340463,-0.052148,-0.171960,-0.080699,0.119643,-0.022139,-0.353175,0.010381,-0.011273,0.107949,0.076135,-0.096371,0.121943,0.014391,-0.195644,0.078983,0.103597,0.011425,0.021246,-0.038131,-0.073214,-0.094753,0.080240,0.035118,-0.040845,-0.111152,-0.014926,0.065258,0.000393,0.094619,-0.137007,0.099915,0.010201,0.111846,0.118545,-0.218005,0.066114,-0.001362,-0.050165,0.094940,-0.044345,0.027960,-0.041924,-0.057753,-0.106512,-0.134549,0.142769,0.054007,-0.038814,-0.067904,-0.087535,-0.082114,0.063908,0.139040,0.051894,-0.011496,-0.031985,0.088886,0.087775,0.019114,0.094225,-0.136985
